"Час визита","Визиты","Просмотры","Посетители","Отказы"
"Итого и средние","48501614","206435571","27840846","0.29611573338569724"
"2023-03-19 18:00:00","31681","106839","30156","0.3449070420756921"
"2023-03-14 19:00:00","29886","104037","28736","0.32610586896874794"
"2023-03-10 19:00:00","29101","104828","27819","0.3172743204700869"
"2023-03-05 17:00:00","28852","97054","27699","0.34988908914460004"
"2023-03-19 19:00:00","28687","101435","27379","0.32628019660473384"
"2023-03-10 20:00:00","28668","98683","27444","0.32806613645876936"
"2023-03-07 19:00:00","28382","97146","27267","0.3408498344020858"
"2023-03-05 14:00:00","28328","100445","27354","0.3307328438294267"
"2023-03-05 16:00:00","28220","97271","27139","0.34316087880935503"
"2023-03-18 20:00:00","28179","107885","26943","0.3052982717626601"
"2023-04-19 19:00:00","28105","105271","26226","0.3070983810709838"
"2023-03-05 15:00:00","28057","98075","27017","0.3359945824571408"
"2023-03-05 20:00:00","27950","85543","27076","0.35130590339892664"
"2023-03-05 18:00:00","27881","92825","26798","0.34740504286072954"
"2023-03-05 19:00:00","27799","91514","26697","0.3405158458937372"
"2023-03-14 18:00:00","27752","95631","26699","0.3291294321130009"
"2023-03-04 19:00:00","27736","97784","26781","0.33934237092587255"
"2023-03-11 19:00:00","27685","100745","26668","0.3327794834748058"
"2023-03-14 20:00:00","27683","95750","26569","0.32351984972726944"
"2023-03-05 13:00:00","27669","100710","26640","0.32780367920777764"
"2023-03-22 20:00:00","27462","96536","26050","0.31272303546719105"
"2023-03-14 17:00:00","27453","95209","26267","0.33402542527228346"
"2023-03-18 19:00:00","27442","108355","26165","0.30190948181619415"
"2023-03-04 20:00:00","27415","91818","26420","0.3453583804486595"
"2023-03-04 18:00:00","27378","95822","26342","0.3458981664109869"
"2023-03-10 21:00:00","27314","89061","26216","0.35025993995753096"
"2023-03-18 21:00:00","27249","97883","26113","0.3251862453668025"
"2023-03-11 18:00:00","27167","97118","26151","0.32738248610446496"
"2023-03-08 19:00:00","26946","89575","25879","0.33941957990054183"
"2023-03-09 19:00:00","26902","97589","25907","0.3102743290461676"
"2023-03-19 20:00:00","26794","94236","25543","0.3274240501604837"
"2023-03-07 21:00:00","26697","85705","25548","0.36255009926208936"
"2023-03-07 18:00:00","26557","91331","25519","0.3339232594043002"
"2023-03-18 18:00:00","26512","104123","25365","0.3010712130356065"
"2023-03-19 17:00:00","26501","100612","25238","0.31670502999886796"
"2023-03-04 17:00:00","26452","96189","25404","0.34182670497504913"
"2023-03-11 20:00:00","26369","93347","25411","0.3328150479729986"
"2023-03-07 20:00:00","26346","90331","25224","0.3432399605253169"
"2023-03-04 14:00:00","26298","97025","25527","0.3323066392881588"
"2023-03-15 19:00:00","26273","92676","25390","0.2866060213907814"
"2023-03-03 20:00:00","26249","90332","25253","0.3414606270715075"
"2023-03-10 18:00:00","26248","101018","25211","0.3155288021944529"
"2023-03-08 18:00:00","26229","91271","25272","0.3395097030004956"
"2023-04-09 19:00:00","26208","88558","24953","0.34222374847374853"
"2023-03-08 17:00:00","26142","91540","25164","0.3393389947211384"
"2023-03-08 16:00:00","26107","91422","25116","0.3370743478760485"
"2023-03-08 20:00:00","26027","85834","24914","0.34894532600760747"
"2023-03-04 12:00:00","26025","101342","25347","0.29671469740634004"
"2023-03-03 19:00:00","25789","93158","24915","0.3255651634417775"
"2023-03-04 13:00:00","25711","95542","24994","0.31667379720742095"
"2023-03-16 19:00:00","25665","102484","24610","0.26916033508669396"
"2023-03-17 20:00:00","25656","95213","24559","0.3078032429061428"
"2023-03-08 13:00:00","25624","92810","24707","0.32578832344676867"
"2023-03-03 21:00:00","25607","82566","24725","0.3519350177685789"
"2023-03-17 19:00:00","25577","100540","24576","0.2928021269108965"
"2023-03-22 19:00:00","25565","95169","24456","0.30021513788382553"
"2023-03-05 21:00:00","25521","74948","24634","0.35566788135261157"
"2023-03-07 22:00:00","25519","71707","24428","0.3795211411105451"
"2023-03-04 21:00:00","25498","85275","24541","0.35018432818260253"
"2023-03-23 19:00:00","25497","94364","24146","0.27811115033141154"
"2023-03-15 20:00:00","25495","91822","24674","0.29166503235928615"
"2023-03-05 12:00:00","25452","92694","24547","0.3355335533553355"
"2023-03-04 16:00:00","25412","91387","24539","0.3375177081693688"
"2023-03-12 17:00:00","25363","90739","24514","0.32275361747427356"
"2023-03-12 16:00:00","25360","89093","24524","0.3281545741324921"
"2023-03-19 14:00:00","25326","96712","24174","0.30707573244886677"
"2023-03-11 17:00:00","25272","94246","24445","0.3213833491611269"
"2023-03-12 19:00:00","25268","87201","24426","0.32966598068703507"
"2023-03-02 19:00:00","25235","87012","24403","0.31234396671289877"
"2023-03-19 16:00:00","25160","96991","23999","0.313275039745628"
"2023-03-11 12:00:00","25149","97481","24533","0.28768539504552865"
"2023-03-02 18:00:00","25096","85272","24387","0.3032754223780682"
"2023-03-08 14:00:00","25094","87905","24184","0.33458197178608434"
"2023-03-09 20:00:00","25053","88218","24076","0.2993653454676087"
"2023-06-17 20:00:00","25009","84156","24458","0.39653724659122713"
"2023-03-22 21:00:00","24928","86925","23663","0.31779525032092426"
"2023-03-27 20:00:00","24913","88648","24081","0.3147754184562277"
"2023-03-06 20:00:00","24907","86348","23933","0.3176617015296904"
"2023-03-19 13:00:00","24898","99791","23780","0.3067716282432324"
"2023-03-10 16:00:00","24889","90866","23999","0.3168869781831331"
"2023-03-12 14:00:00","24885","94143","24124","0.31275868997387984"
"2023-04-08 19:00:00","24885","91980","23784","0.3266224633313241"
"2023-03-18 17:00:00","24871","99115","23798","0.30730569739857666"
"2023-03-04 15:00:00","24849","91072","23946","0.34061732866513744"
"2023-03-15 18:00:00","24846","90413","24087","0.2806890445142075"
"2023-03-23 20:00:00","24811","92388","23536","0.29789206400386925"
"2023-03-16 20:00:00","24756","93677","23825","0.2798513491678785"
"2023-03-01 19:00:00","24705","92896","24095","0.2829386763812993"
"2023-03-08 12:00:00","24670","88297","23813","0.32805026347790833"
"2023-03-19 21:00:00","24652","82978","23500","0.33770079506733736"
"2023-03-08 15:00:00","24629","86264","23619","0.33927483860489666"
"2023-03-15 21:00:00","24604","81611","23790","0.3095838075109738"
"2023-04-19 20:00:00","24600","90905","23335","0.3211788617886179"
"2023-03-12 18:00:00","24505","86253","23669","0.31246684350132625"
"2023-03-11 16:00:00","24484","92212","23711","0.3174317921908185"
"2023-03-02 20:00:00","24385","80775","23605","0.31716218987082223"
"2023-03-11 14:00:00","24348","88532","23560","0.32224412682766546"
"2023-03-20 19:00:00","24326","92346","23195","0.279042999260051"
"2023-03-03 18:00:00","24324","88589","23503","0.3242887682946884"
"2023-03-08 21:00:00","24315","75742","23315","0.35879086983343617"
"2023-03-20 20:00:00","24307","89712","23275","0.2905747315588102"
"2023-03-12 15:00:00","24304","88581","23502","0.31768433179723504"
"2023-05-07 20:00:00","24284","103575","23343","0.2760665458738264"
"2023-03-27 19:00:00","24283","91355","23490","0.2942387678622905"
"2023-03-30 19:00:00","24208","92783","23551","0.2729263053536021"
"2023-03-11 13:00:00","24175","88972","23464","0.31205791106514996"
"2023-03-12 13:00:00","24175","91285","23463","0.3179731127197518"
"2023-03-21 20:00:00","24117","88284","23028","0.29572500725629225"
"2023-03-19 15:00:00","24115","93903","23077","0.31378809869375907"
"2023-03-21 19:00:00","24110","90549","23021","0.28328494400663623"
"2023-03-11 21:00:00","24088","81446","23233","0.33647459315841916"
"2023-03-22 17:00:00","24087","87613","22929","0.30203014073981815"
"2023-03-05 11:00:00","24044","94945","23192","0.3355930793545167"
"2023-04-06 19:00:00","24016","86601","22823","0.29330446369087276"
"2023-03-17 21:00:00","23979","84981","23004","0.31585971058009094"
"2023-03-11 15:00:00","23946","87893","23132","0.3168796458698739"
"2023-03-07 17:00:00","23944","85219","23081","0.33177413965920477"
"2023-03-12 12:00:00","23939","93393","23211","0.30335435899578095"
"2023-03-09 18:00:00","23839","87761","22878","0.2935106338353119"
"2023-04-08 20:00:00","23838","86224","22860","0.32292977598791844"
"2023-03-12 20:00:00","23763","77623","22939","0.3359424315111728"
"2023-03-17 18:00:00","23706","93757","22786","0.2987851176917236"
"2023-03-18 22:00:00","23669","84120","22554","0.3256157843592885"
"2023-03-19 12:00:00","23657","98498","22766","0.2976708796550704"
"2023-04-01 21:00:00","23563","84589","22935","0.31413657004625894"
"2023-04-09 17:00:00","23545","83956","22660","0.33387131025695477"
"2023-03-10 17:00:00","23541","89549","22713","0.310649505118729"
"2023-03-03 17:00:00","23477","84438","22619","0.3260638071303829"
"2023-03-06 21:00:00","23475","75552","22528","0.34066027689030887"
"2023-04-07 20:00:00","23447","85402","22578","0.319358553333049"
"2023-03-09 17:00:00","23443","84613","22538","0.31732286823358785"
"2023-04-09 20:00:00","23428","82499","22610","0.3156906266006488"
"2023-06-29 21:00:00","23387","94375","22747","0.316115790823962"
"2023-03-10 22:00:00","23363","70883","22417","0.3675469759876728"
"2023-03-14 21:00:00","23362","78285","22444","0.3200068487287047"
"2023-03-13 19:00:00","23344","86299","22546","0.2879540781357094"
"2023-03-04 11:00:00","23331","88109","22706","0.30885945737430887"
"2023-03-25 19:00:00","23245","93486","22359","0.301914390191439"
"2023-03-10 15:00:00","23228","82091","22374","0.3286550714654727"
"2023-03-18 16:00:00","23228","92204","22217","0.30583778198725675"
"2023-03-20 18:00:00","23201","89350","22264","0.28498771604672213"
"2023-03-18 12:00:00","23185","98705","22457","0.25563942204011214"
"2023-04-07 19:00:00","23159","86771","22183","0.31348503821408524"
"2023-04-02 12:00:00","23150","93449","22517","0.3077753779697624"
"2023-05-19 19:00:00","23113","89573","22318","0.32016614026738194"
"2023-04-01 19:00:00","23112","94636","22468","0.2946521287642783"
"2023-03-06 19:00:00","23109","82442","22607","0.30005625513869055"
"2023-03-30 20:00:00","23073","85591","22554","0.286655398084341"
"2023-03-05 10:00:00","23056","98956","22334","0.309030187369882"
"2023-03-20 21:00:00","23054","80632","22043","0.3077123275787282"
"2023-03-25 20:00:00","23007","90870","22103","0.30399443647585517"
"2023-03-01 20:00:00","22942","81676","22499","0.29914567169383666"
"2023-05-07 19:00:00","22938","102798","22084","0.2675473014212224"
"2023-03-18 15:00:00","22906","90116","21935","0.2997467912337379"
"2023-03-13 20:00:00","22877","81699","22073","0.294400489574682"
"2023-03-10 14:00:00","22855","79268","22114","0.3248742069569023"
"2023-06-29 20:00:00","22848","98578","22200","0.29525560224089636"
"2023-04-06 20:00:00","22844","81844","21893","0.2874277709683068"
"2023-03-27 21:00:00","22824","78982","22066","0.31357343147563965"
"2023-06-17 19:00:00","22811","82082","22208","0.40370873701284465"
"2023-03-01 18:00:00","22794","86179","22386","0.28485566377116783"
"2023-03-16 21:00:00","22793","81708","21831","0.2958364410125916"
"2023-04-12 22:00:00","22737","62096","21104","0.4076615208690681"
"2023-04-21 19:00:00","22732","93029","21852","0.29473869435157485"
"2023-03-02 17:00:00","22707","79937","22004","0.32214735544105344"
"2023-03-09 16:00:00","22700","79595","21862","0.3224669603524229"
"2023-03-04 22:00:00","22661","72175","21842","0.3647676625038613"
"2023-04-08 21:00:00","22661","79641","21838","0.33453951723224923"
"2023-06-27 21:00:00","22660","86413","22168","0.3438658428949692"
"2023-04-05 19:00:00","22640","83066","21932","0.28564487632508834"
"2023-03-22 18:00:00","22588","89521","21658","0.2787763414202231"
"2023-06-13 20:00:00","22586","89506","21861","0.3215266094040556"
"2023-03-13 18:00:00","22579","82816","21900","0.2960715709287391"
"2023-03-15 17:00:00","22562","83286","21848","0.283795762786987"
"2023-06-29 19:00:00","22553","98875","21914","0.2991176340176473"
"2023-03-07 16:00:00","22550","78665","21830","0.3375609756097561"
"2023-03-09 21:00:00","22488","76839","21578","0.3065190323728211"
"2023-07-07 19:00:00","22482","85813","21929","0.3669602348545503"
"2023-03-14 16:00:00","22476","80048","21704","0.31682683751557217"
"2023-04-07 18:00:00","22380","82455","21414","0.31742627345844504"
"2023-03-13 17:00:00","22301","79731","21563","0.3006591632662212"
"2023-04-22 19:00:00","22298","92281","21561","0.3069782043232577"
"2023-03-08 11:00:00","22257","90186","21443","0.3042638271105719"
"2023-03-02 15:00:00","22239","74754","21537","0.3244300553082422"
"2023-04-05 20:00:00","22210","78207","21470","0.2983791085096803"
"2023-03-19 11:00:00","22209","99481","21364","0.2851996938178216"
"2023-03-18 14:00:00","22203","89209","21372","0.2878439850470657"
"2023-06-26 20:00:00","22187","91927","21713","0.3205480686888718"
"2023-03-19 10:00:00","22157","100449","21381","0.2833867400821411"
"2023-06-18 19:00:00","22146","85420","21486","0.3603359523164454"
"2023-03-12 11:00:00","22140","97080","21513","0.28848238482384825"
"2023-03-18 13:00:00","22103","90774","21305","0.28181694792562095"
"2023-04-01 12:00:00","22085","93692","21563","0.2646139913968757"
"2023-03-02 21:00:00","22073","74573","21444","0.33053957323426814"
"2023-06-27 20:00:00","22061","89984","21587","0.32591450976836955"
"2023-06-26 17:00:00","22003","86884","21552","0.3608144343953097"
"2023-03-16 18:00:00","22000","85801","21256","0.2560454545454545"
"2023-03-07 14:00:00","21993","71842","21340","0.35402173418815075"
"2023-04-30 19:00:00","21973","96679","21347","0.29144859600418693"
"2023-04-07 21:00:00","21962","76877","20993","0.3251980693925872"
"2023-03-12 21:00:00","21958","71404","21293","0.3364149740413517"
"2023-06-19 21:00:00","21910","83932","21277","0.3387494294842537"
"2023-04-02 13:00:00","21905","86177","21381","0.30933576808947727"
"2023-03-30 21:00:00","21901","76481","21403","0.29382219989954794"
"2023-04-17 20:00:00","21859","80510","20963","0.29676563429251107"
"2023-07-07 20:00:00","21852","85691","21303","0.35543657331136735"
"2023-04-22 20:00:00","21831","89270","21077","0.30745270486922266"
"2023-03-29 19:00:00","21824","92234","21285","0.2527950879765396"
"2023-04-16 12:00:00","21815","96944","21175","0.2512491404996562"
"2023-03-25 21:00:00","21788","81619","20923","0.31021663300899577"
"2023-03-03 22:00:00","21776","69200","20958","0.3603508449669361"
"2023-04-10 19:00:00","21773","80323","20978","0.28516970559867727"
"2023-03-08 10:00:00","21768","90939","21022","0.3038864388092613"
"2023-06-19 20:00:00","21764","84806","21199","0.340056974820805"
"2023-03-23 21:00:00","21758","78160","20824","0.3050831877929957"
"2023-07-13 20:00:00","21751","86233","21228","0.3423290883177785"
"2023-06-19 19:00:00","21750","89646","21163","0.33273563218390806"
"2023-04-02 20:00:00","21748","81169","21021","0.3071546808901968"
"2023-03-06 15:00:00","21744","76338","21022","0.3236295069904342"
"2023-04-08 18:00:00","21743","83125","20884","0.3178494228027411"
"2023-03-02 16:00:00","21736","76571","21144","0.3172616856827383"
"2023-03-19 22:00:00","21730","69726","20788","0.3494707777266452"
"2023-03-21 18:00:00","21718","86216","20842","0.26899346164471866"
"2023-03-17 17:00:00","21716","86213","20950","0.2984435439307423"
"2023-03-25 17:00:00","21716","92094","20885","0.2902468226192669"
"2023-04-16 19:00:00","21714","83146","20896","0.29446440084737957"
"2023-06-13 19:00:00","21688","91618","21015","0.3179638509774991"
"2023-06-04 19:00:00","21686","88836","20999","0.3206215991884165"
"2023-04-02 11:00:00","21662","91918","21147","0.3002492844612686"
"2023-03-23 18:00:00","21650","84637","20831","0.25787528868360277"
"2023-06-23 20:00:00","21611","92786","21086","0.31035121003192817"
"2023-03-03 16:00:00","21608","76603","20886","0.3296001480932988"
"2023-05-01 19:00:00","21602","89854","20861","0.305851310063883"
"2023-06-17 21:00:00","21602","82862","20982","0.35441162855291175"
"2023-04-08 12:00:00","21591","89096","20982","0.2681672919271919"
"2023-07-08 22:00:00","21542","100737","20987","0.3849224770216322"
"2023-04-02 14:00:00","21541","85706","20950","0.31312381040805903"
"2023-03-11 10:00:00","21535","96941","20998","0.27810540979800324"
"2023-03-30 18:00:00","21533","84220","20968","0.26382761343054845"
"2023-03-24 20:00:00","21532","87594","20696","0.2750789522571057"
"2023-03-02 14:00:00","21507","71944","20930","0.3223601618077835"
"2023-05-01 18:00:00","21499","92062","20765","0.30727010558630635"
"2023-04-14 19:00:00","21493","83670","20675","0.2898152886986461"
"2023-04-09 18:00:00","21473","80970","20652","0.3155590741861873"
"2023-04-12 19:00:00","21463","77234","20645","0.2891487676466477"
"2023-04-02 19:00:00","21462","81981","20744","0.2975957506290187"
"2023-05-07 21:00:00","21458","89939","20648","0.2871190232081275"
"2023-03-25 18:00:00","21453","89812","20681","0.29907239080781245"
"2023-06-26 18:00:00","21453","89054","21035","0.3459655992168928"
"2023-03-06 18:00:00","21448","77505","21067","0.2920085788884744"
"2023-03-26 20:00:00","21441","83069","20658","0.29303670537754767"
"2023-04-10 20:00:00","21436","77768","20677","0.29977607762642283"
"2023-04-03 20:00:00","21431","79486","20679","0.2805748681816061"
"2023-03-10 13:00:00","21427","74234","20722","0.31814999766649554"
"2023-04-23 19:00:00","21424","87390","20701","0.3020444361463779"
"2023-04-01 20:00:00","21416","83756","20809","0.29683414269704894"
"2023-03-27 18:00:00","21412","85359","20637","0.2807304315337194"
"2023-06-15 21:00:00","21412","84702","20742","0.3236035867737717"
"2023-06-13 21:00:00","21391","84105","20728","0.32925061941938194"
"2023-03-13 14:00:00","21367","73567","20740","0.3180137595357327"
"2023-03-21 21:00:00","21357","74954","20371","0.31039003605375287"
"2023-06-19 18:00:00","21355","84278","20754","0.33963942870522124"
"2023-03-15 22:00:00","21339","67225","20568","0.319227705140822"
"2023-03-09 14:00:00","21330","74860","20585","0.3183778715424285"
"2023-04-15 19:00:00","21315","83503","20402","0.30326061459066384"
"2023-06-15 20:00:00","21313","86093","20668","0.3261389762117018"
"2023-03-02 12:00:00","21309","70631","20790","0.3394340419541039"
"2023-03-14 15:00:00","21303","75153","20580","0.3315495470121579"
"2023-04-14 20:00:00","21301","82787","20435","0.2937890239894841"
"2023-03-11 22:00:00","21300","70674","20557","0.3476056338028169"
"2023-03-05 22:00:00","21285","61162","20563","0.35983086680761095"
"2023-06-05 20:00:00","21282","84191","20676","0.29936096231557185"
"2023-03-09 15:00:00","21253","74084","20545","0.3225426998541383"
"2023-03-24 19:00:00","21244","91332","20468","0.2612502353605724"
"2023-03-14 12:00:00","21242","73385","20599","0.33075981545993793"
"2023-04-28 20:00:00","21224","89687","20623","0.29325292122125896"
"2023-04-02 10:00:00","21204","93993","20742","0.29400113186191285"
"2023-04-16 20:00:00","21186","79572","20436","0.29679977343528746"
"2023-05-08 20:00:00","21183","93144","20305","0.28381249114856255"
"2023-04-06 18:00:00","21167","78141","20463","0.27330278263334434"
"2023-04-05 21:00:00","21144","70420","20486","0.3092603102534998"
"2023-07-08 21:00:00","21133","94191","20617","0.34935882269436425"
"2023-03-15 14:00:00","21124","75225","20535","0.29052262829009656"
"2023-03-22 16:00:00","21118","78123","20220","0.28724311014300596"
"2023-05-07 18:00:00","21105","99569","20333","0.2675195451314854"
"2023-06-18 20:00:00","21086","80242","20460","0.34686521862847386"
"2023-07-04 21:00:00","21079","84092","20527","0.32425636889795534"
"2023-03-11 11:00:00","21075","88620","20505","0.29940688018979833"
"2023-04-18 20:00:00","21064","78507","20274","0.28498860615267757"
"2023-06-30 21:00:00","21061","88586","20475","0.3203551588243673"
"2023-04-24 20:00:00","21060","81401","20400","0.29691358024691356"
"2023-03-31 19:00:00","21057","89845","20590","0.2682718335945291"
"2023-03-04 10:00:00","21044","88333","20564","0.2933852879680669"
"2023-06-26 19:00:00","21019","90333","20592","0.30929159332032924"
"2023-03-26 19:00:00","21009","83599","20269","0.27726212575562853"
"2023-03-31 20:00:00","20997","87250","20538","0.27256274705910366"
"2023-03-24 21:00:00","20992","81418","20180","0.2847751524390244"
"2023-04-02 17:00:00","20977","83934","20350","0.2934165991323831"
"2023-03-01 15:00:00","20975","74173","20630","0.3143742550655542"
"2023-04-08 17:00:00","20974","81236","20181","0.3099551826070373"
"2023-07-13 19:00:00","20974","87079","20460","0.34251930962143606"
"2023-03-07 15:00:00","20967","71975","20299","0.3390566127724519"
"2023-03-10 12:00:00","20961","75210","20387","0.3197843614331377"
"2023-05-06 20:00:00","20960","88173","20163","0.3013358778625954"
"2023-03-29 20:00:00","20959","85398","20403","0.26337134405267426"
"2023-03-03 14:00:00","20936","70494","20418","0.3351165456629729"
"2023-03-02 13:00:00","20929","71725","20363","0.3284437861340723"
"2023-03-12 10:00:00","20926","95620","20415","0.27979546975054953"
"2023-06-23 21:00:00","20916","86457","20409","0.3195161598776057"
"2023-04-17 18:00:00","20878","80139","20146","0.2742599865887537"
"2023-03-15 13:00:00","20832","72687","20301","0.309331797235023"
"2023-06-05 19:00:00","20832","86889","20223","0.2959869431643625"
"2023-06-23 19:00:00","20827","90584","20323","0.3138714169107409"
"2023-04-09 21:00:00","20813","70847","20137","0.31595637342045835"
"2023-03-13 16:00:00","20812","75991","20137","0.30674610801460694"
"2023-03-15 12:00:00","20807","73875","20343","0.3046090258086221"
"2023-06-29 18:00:00","20796","93631","20251","0.3076553183304482"
"2023-03-31 18:00:00","20794","92180","20421","0.2664230066365298"
"2023-04-18 19:00:00","20794","80746","19957","0.27767625276522073"
"2023-03-13 21:00:00","20783","70874","20067","0.30986864264061975"
"2023-04-23 20:00:00","20748","81222","20045","0.30455947561210717"
"2023-07-07 18:00:00","20743","82283","20233","0.362387311382153"
"2023-03-28 20:00:00","20717","82355","19909","0.2733503885697736"
"2023-06-03 12:00:00","20700","96641","20261","0.28130434782608693"
"2023-03-28 18:00:00","20695","82499","19956","0.2858178303938149"
"2023-06-21 21:00:00","20691","78525","20151","0.3428543811318931"
"2023-04-23 18:00:00","20689","82800","20010","0.3089081154236551"
"2023-03-15 15:00:00","20687","75298","20099","0.2965630589258955"
"2023-03-20 17:00:00","20676","82127","19883","0.2697330237957052"
"2023-06-30 20:00:00","20675","89545","20087","0.3075211608222491"
"2023-04-07 17:00:00","20672","75968","19821","0.32169117647058826"
"2023-04-17 19:00:00","20671","82121","19923","0.27013690677761115"
"2023-04-15 20:00:00","20664","78932","19849","0.3048780487804878"
"2023-03-01 16:00:00","20663","73274","20372","0.3158786236267725"
"2023-03-28 19:00:00","20660","85418","19938","0.2641335914811229"
"2023-04-24 19:00:00","20660","86903","19976","0.27366892545982574"
"2023-03-13 15:00:00","20657","70951","20029","0.32042406932274775"
"2023-03-14 13:00:00","20657","72500","20017","0.3211018056833035"
"2023-04-02 15:00:00","20652","83731","20102","0.30423203563819484"
"2023-04-03 19:00:00","20644","81871","19986","0.26864948653361753"
"2023-03-03 15:00:00","20624","73075","20007","0.33160395655546937"
"2023-06-20 20:00:00","20617","82365","20070","0.32371344036474753"
"2023-04-04 19:00:00","20616","79226","19897","0.29506208769887465"
"2023-06-04 20:00:00","20615","84396","19957","0.3105505699733204"
"2023-06-05 21:00:00","20615","81067","20044","0.3002667960223139"
"2023-03-31 17:00:00","20583","85229","20075","0.27328377787494534"
"2023-03-15 16:00:00","20575","76077","19983","0.27674362089914945"
"2023-03-02 22:00:00","20574","62775","19905","0.35428210362593565"
"2023-05-01 16:00:00","20553","88917","19829","0.31357952610324524"
"2023-03-03 13:00:00","20551","68973","20097","0.3264074740888521"
"2023-04-23 17:00:00","20551","83046","19910","0.3088900783416865"
"2023-04-24 18:00:00","20550","86001","19959","0.28374695863746957"
"2023-03-31 21:00:00","20545","82416","20055","0.28036018495984427"
"2023-05-19 20:00:00","20545","85651","19994","0.2982720856656121"
"2023-04-28 19:00:00","20537","91076","19889","0.2907922286604665"
"2023-04-21 20:00:00","20536","86728","19793","0.29445851188157385"
"2023-06-26 16:00:00","20528","80179","20115","0.3645265003897116"
"2023-05-27 21:00:00","20511","85188","19935","0.3140266198625128"
"2023-04-16 18:00:00","20488","81790","19765","0.2835318235064428"
"2023-07-10 20:00:00","20469","88212","19962","0.3236601690361034"
"2023-04-09 12:00:00","20466","82188","19780","0.3000586338317209"
"2023-03-13 13:00:00","20461","72382","19888","0.3199257123307756"
"2023-04-29 18:00:00","20446","88933","19816","0.2963415827056637"
"2023-04-02 16:00:00","20445","81847","19882","0.3028613352898019"
"2023-03-08 22:00:00","20432","61614","19684","0.3673649177760376"
"2023-04-19 18:00:00","20417","85943","19560","0.2735955331341529"
"2023-03-05 09:00:00","20416","93119","19807","0.2859032131661442"
"2023-03-06 14:00:00","20410","67896","19801","0.33640372366487015"
"2023-04-08 13:00:00","20395","77757","19768","0.2986516303015445"
"2023-04-02 18:00:00","20388","78744","19768","0.29929370217775164"
"2023-04-01 10:00:00","20383","90450","19889","0.26953834077417455"
"2023-04-11 22:00:00","20376","61103","19220","0.3772084805653711"
"2023-04-09 16:00:00","20367","78609","19551","0.3078018363038248"
"2023-04-22 21:00:00","20360","83205","19640","0.306286836935167"
"2023-04-22 18:00:00","20352","89979","19666","0.2916666666666667"
"2023-07-13 18:00:00","20352","82502","19881","0.3516116352201258"
"2023-03-26 18:00:00","20350","85371","19668","0.2735135135135135"
"2023-04-15 21:00:00","20349","73821","19511","0.31171064917194946"
"2023-06-18 21:00:00","20335","77961","19748","0.3332677649373002"
"2023-04-18 18:00:00","20329","77456","19643","0.2771410300555856"
"2023-04-01 13:00:00","20318","86355","19835","0.28088394527020377"
"2023-04-19 21:00:00","20311","77191","19452","0.3042686229136921"
"2023-06-21 20:00:00","20310","83492","19731","0.32836041358936485"
"2023-05-05 19:00:00","20292","87329","19387","0.2948945397200867"
"2023-04-04 20:00:00","20283","76204","19555","0.2924616674062022"
"2023-05-01 20:00:00","20277","86017","19571","0.29383044829116733"
"2023-06-20 19:00:00","20265","83451","19744","0.32825067850974593"
"2023-05-08 19:00:00","20261","90962","19462","0.28206899955579684"
"2023-06-02 20:00:00","20261","85455","19588","0.30358817432505797"
"2023-03-03 12:00:00","20254","69074","19786","0.32754023896514267"
"2023-04-01 17:00:00","20248","85947","19615","0.2849170288423548"
"2023-07-10 21:00:00","20247","80994","19762","0.3308638316787672"
"2023-06-04 21:00:00","20227","81061","19560","0.3104266574380778"
"2023-05-28 20:00:00","20217","84470","19617","0.31250927437305237"
"2023-04-06 21:00:00","20207","69313","19455","0.301479685257584"
"2023-03-25 16:00:00","20206","87203","19485","0.27155300405820054"
"2023-03-22 22:00:00","20205","68022","19246","0.33372927493194754"
"2023-05-19 21:00:00","20203","80197","19612","0.305449685690244"
"2023-07-04 20:00:00","20203","83254","19670","0.324753749443152"
"2023-04-21 18:00:00","20200","86028","19595","0.28727722772277225"
"2023-03-09 13:00:00","20188","72536","19555","0.3084505646918962"
"2023-03-29 18:00:00","20184","86206","19701","0.24925683709869204"
"2023-05-06 21:00:00","20182","83554","19455","0.3026459221088098"
"2023-04-15 18:00:00","20168","80384","19344","0.30201309004363347"
"2023-04-03 21:00:00","20161","71340","19392","0.30013392192847577"
"2023-04-16 10:00:00","20155","89239","19509","0.27343091044405854"
"2023-04-25 19:00:00","20147","86414","19496","0.2793468010125577"
"2023-06-24 21:00:00","20146","85628","19657","0.33346570038717366"
"2023-06-25 21:00:00","20145","77728","19616","0.3300570861255895"
"2023-06-04 18:00:00","20133","83765","19531","0.31863110316395965"
"2023-04-27 20:00:00","20113","81359","19535","0.2933923333167603"
"2023-03-23 17:00:00","20112","82222","19279","0.2638723150357995"
"2023-05-18 21:00:00","20108","74327","19546","0.3258404615078575"
"2023-03-01 17:00:00","20103","77135","19847","0.27985872755310154"
"2023-04-30 20:00:00","20103","87312","19672","0.27597870964532656"
"2023-04-20 19:00:00","20099","85435","19311","0.27548634260410965"
"2023-06-25 20:00:00","20097","79537","19633","0.3266159128228094"
"2023-06-20 21:00:00","20091","77290","19608","0.33333333333333326"
"2023-05-22 20:00:00","20069","81935","19419","0.2826747720364742"
"2023-06-12 19:00:00","20067","87547","19383","0.29022773708077937"
"2023-07-02 20:00:00","20063","85566","19508","0.31336290684344315"
"2023-07-06 21:00:00","20063","85907","19515","0.29985545531575536"
"2023-04-16 14:00:00","20058","82746","19331","0.28956027520191446"
